"time_index","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
7199,"Win",0,0,2,10.7,13.8,32,11.0014,25,39,64
72486,"Win",0,0,1,11.6,13.8,32,11.0014,0,2,2
57898,"Win",0,0,1,8,10.8,93,7.0015,1,46,47
34266,"Win",0,0,1,13,16.6,58,27.9993,2,29,31
95624,"Win",0,0,1,13.6,16.9,71,23.9994,24,59,83
71895,"Win",0,0,1,13.8,18.8,63,26.0027,140,1897,2037
45510,"Win",0,0,1,8,10.3,52,15.0013,10,30,40
31991,"Win",0,0,1,6.8,9,30,15.0013,11,60,71
13385,"Win",0,0,1,6.5,9.7,19,11.0014,1,1,2
40792,"Win",0,0,1,8.1,10.6,33,7.0015,0,1,1
80848,"Win",0,0,1,6.1,8.6,67,0,1,2,3
6414,"Win",0,0,1,6.2,10.8,54,0,1,3,4
92874,"Win",0,0,1,9.9,11.1,75,0,267,474,741
25779,"Win",0,0,1,12.3,15.6,54,0,8,18,26
88077,"Win",0,0,1,9.7,12.5,7,0,25,95,120
27833,"Win",0,1,1,7.4,8.7,44,0,3,8,11
22826,"Win",0,1,1,10.6,15.2,85,0,6,67,73
39533,"Win",0,1,2,10.5,12,49,6.0032,7,25,32
24543,"Win",0,1,1,10,12,52,7.0015,5,25,30
12088,"Win",0,1,1,10.2,11.9,58,6.0032,10,30,40
69382,"Win",0,1,1,8.4,11.3,54,0,4,7,11
38812,"Win",0,1,1,15.2,18.4,53,16.9979,24,663,687
18419,"Win",0,1,1,10.9,12.1,59,0,1,11,12
33218,"Win",0,1,1,11.8,14.4,81,0,0,201,201
85534,"Win",0,1,2,11.8,14.7,63,0,202,732,934
97416,"Win",0,1,2,15.5,17.8,45,7.0015,25,143,168
30418,"Win",0,1,2,14.7,18.3,51,11.0014,189,504,693
13781,"Win",0,1,2,12.8,16,36,7.0015,254,587,841
47957,"Win",0,1,2,14.6,18.1,61,8.9981,3,6,9
38857,"Win",0,1,2,15,18.8,53,19.0012,19,251,270
36041,"Win",0,1,2,19.5,24.3,55,32.9975,16,40,56
28913,"Win",0,1,2,20.3,24.6,25,19.0012,6,24,30
12299,"Win",0,1,2,21,25.1,38,19.9995,171,792,963
64889,"Win",0,1,1,20.7,23.5,42,22.0028,9,91,100
31398,"Win",0,1,2,13.6,15.1,76,15.0013,91,2653,2744
95800,"Win",0,1,2,13.8,17.4,67,15.0013,347,736,1083
41567,"Win",0,0,2,12,16.6,88,16.9979,6,23,29
86739,"Win",0,0,1,10.9,14.3,56,12.998,64,207,271
87304,"Win",0,0,1,10.1,13.9,55,11.0014,4,14,18
22351,"Win",0,0,2,11.1,14.7,53,19.0012,65,138,203
87018,"Win",0,0,2,11.1,14,65,15.0013,2,4,6
51966,"Win",0,0,2,12.2,15,62,15.0013,9,69,78
26447,"Win",0,0,2,11.5,15.4,73,22.0028,60,108,168
28400,"Win",0,0,2,10.6,11.4,46,16.9979,1211,12152,13363
46721,"Win",0,0,1,13.9,15.2,65,15.0013,16,81,97
48686,"Win",0,0,1,8.3,11.8,32,0,11,26,37
65216,"Win",0,0,1,8.7,13.3,54,7.0015,8,87,95
31061,"Win",0,0,1,8.1,13.7,66,7.0015,0,17,17
30156,"Win",0,0,1,8.8,11,57,15.0013,0,2,2
74914,"Win",0,0,1,8.2,9.4,67,7.0015,0,13,13
81379,"Win",0,0,1,9.2,11.8,57,16.9979,17,336,353
79328,"Win",0,0,2,9.9,15,52,15.0013,128,885,1013
41659,"Win",0,0,1,11,13.3,57,15.0013,22,88,110
84379,"Win",0,0,1,12.1,15,48,19.0012,5,222,227
97828,"Win",0,0,1,11.9,14,38,11.0014,19,75,94
95488,"Win",0,0,1,10.1,15,11,7.0015,2,39,41
1446,"Win",0,0,1,9.8,10.8,46,12.998,10,108,118
77932,"Win",0,1,1,8.1,10.1,46,6.0032,17,90,107
28259,"Win",0,1,1,7.7,9.9,34,6.0032,1,1,2
82610,"Win",0,1,1,7.7,10.5,59,7.0015,0,10,10
17754,"Win",0,1,1,8.4,10.6,48,15.0013,24,93,117
61382,"Win",0,1,1,14.2,17.1,67,22.0028,32,93,125
32955,"Win",0,1,2,13.2,16.4,56,11.0014,94,251,345
71164,"Win",0,1,2,15.2,18.8,41,11.0014,8,15,23
11614,"Sp",0,0,1,13.3,17.3,75,0,3,55,58
49397,"Sp",0,0,1,11.7,15.1,97,11.0014,12,45,57
536,"Sp",0,0,1,12.8,15.5,82,8.9981,6,77,83
1568,"Sp",0,0,1,15.1,18.2,71,19.0012,2,89,91
82447,"Sp",0,0,1,18.9,21.9,50,19.9995,0,2,2
61498,"Sp",0,0,2,18.2,22,54,11.0014,4,10,14
65595,"Sp",0,0,3,18.6,23.1,50,16.9979,2,6,8
95371,"Sp",0,0,1,16.7,18.5,67,27.9993,212,1594,1806
5593,"Sp",1,0,1,12.2,15.8,77,22.0028,6,24,30
67438,"Sp",1,0,1,8.2,10.5,64,32.9975,1,3,4
50464,"Sp",1,0,1,11.3,13.1,69,16.9979,14,25,39
93106,"Sp",1,0,1,12.9,15.5,68,19.9995,1,7,8
17416,"Sp",1,0,1,13.4,16.7,62,30.0026,12,27,39
72362,"Sp",1,0,1,10.5,13.1,80,16.9979,10,147,157
44470,"Sp",1,0,2,9.2,9.9,63,22.0028,108,287,395
96317,"Sp",0,1,1,7,8.5,60,35.0008,5,48,53
56547,"Sp",0,1,1,6.7,8,62,35.0008,10,34,44
47713,"Sp",0,1,1,8.2,11.4,34,43.9989,44,192,236
36974,"Sp",0,1,1,6.2,7.8,70,39.0007,1728,13380,15108
92417,"Sp",0,1,1,3.9,8.2,70,35.0008,137,868,1005
46416,"Sp",0,1,1,3.6,5.7,27,27.9993,15,69,84
71037,"Sp",0,1,1,4.6,5.7,64,22.0028,56,108,164
94215,"Sp",0,1,1,1.5,4.6,94,12.998,5,11,16
31895,"Sp",0,1,1,2.4,5.8,91,11.0014,21,398,419
28935,"Sp",0,1,1,-0.5,1.4,55,8.9981,7,30,37
56991,"Sp",0,1,2,5.3,7,44,12.998,15,59,74
10561,"Sp",0,1,2,4.8,7.6,78,16.9979,3,215,218
61579,"Sp",0,1,2,7.2,9.4,70,22.0028,16,26,42
36472,"Sp",0,1,2,8.6,9.9,45,7.0015,29,79,108
47418,"Sp",0,1,2,8.1,9.9,97,12.998,13,276,289
31218,"Sp",0,1,2,7.4,10.3,57,0,14,66,80
17618,"Sp",0,1,1,7.5,10.3,99,6.0032,1,3,4
58937,"Sp",0,1,1,8.4,10.6,66,0,0,5,5
78687,"Sp",0,1,2,7.4,10.5,60,8.9981,53,147,200
20044,"Sp",0,1,1,12.8,15.1,73,11.0014,221,433,654
98392,"Sp",0,1,1,10.1,13.1,73,0,0,1,1
42367,"Sp",0,1,1,12.3,15.2,62,16.9979,54,151,205
94962,"Sp",0,1,1,19.3,22,82,15.0013,68,777,845
78443,"Sp",0,1,1,16.8,18.7,91,12.998,1956,3152,5108
38821,"Sp",0,1,1,13.3,16,82,0,6,82,88
62434,"Sp",0,0,1,12.5,15.3,63,7.0015,0,59,59
56539,"Sp",0,0,1,10,13.2,88,7.0015,0,2,2
95660,"Sp",0,0,1,11.5,13.2,78,6.0032,1770,3035,4805
48187,"Sp",0,0,1,14.2,14.8,65,15.0013,24,59,83
27045,"Sp",0,0,1,18,21.1,55,12.998,343,1066,1409
67024,"Sp",0,0,2,20.5,24.1,65,8.9981,71,1959,2030
75467,"Sp",0,0,1,17.4,23,56,16.9979,584,6150,6734
32875,"Sp",0,0,1,17.6,20.5,59,15.0013,24,37,61
1830,"Sp",0,0,1,15,17.3,37,19.0012,51,296,347
24452,"Sp",0,0,1,12.3,15.9,68,8.9981,2,26,28
66683,"Sp",0,0,1,14.7,17.1,59,15.0013,264,480,744
75861,"Sp",0,0,1,16.1,19.3,70,15.0013,151,377,528
40636,"Sp",0,0,1,16.8,19.6,27,12.998,76,139,215
50269,"Sp",0,0,1,15.5,17.2,72,15.0013,90,258,348
82039,"Sp",0,1,1,7.8,10.5,66,7.0015,1,1,2
5008,"Sp",0,1,2,9.6,10.2,48,8.9981,7,33,40
80371,"Sp",0,1,2,8.2,11.2,55,6.0032,39,195,234
56581,"Sp",0,1,2,10.2,12.9,79,0,7,17,24
43375,"Sp",0,1,3,10.8,12.7,42,11.0014,11,30,41
29733,"Sp",0,1,2,6,8.3,94,0,33,247,280
97298,"Sp",0,1,1,14.8,17.6,52,15.0013,0,35,35
64331,"Sp",0,1,2,8.6,11.1,85,11.0014,464,1486,1950
34257,"Sp",0,1,1,18.7,23.5,64,19.9995,4,8,12
51453,"Sp",0,1,1,16.2,19.9,22,19.9995,0,7,7
66842,"Sp",0,1,1,15.9,19.1,47,19.9995,25,113,138
44355,"Sp",0,1,1,16.4,20,87,23.9994,3,66,69
57641,"Sp",0,1,1,11.8,14.6,73,6.0032,10,41,51
70267,"Sp",0,1,1,5.9,9.4,76,8.9981,17,36,53
84473,"Sp",0,1,2,13.5,15.4,92,16.9979,4,265,269
39792,"Sp",0,1,3,11.9,14.7,89,15.0013,5,42,47
84263,"Sp",0,1,3,11.9,14.7,66,11.0014,9,133,142
48512,"Sp",0,1,3,14.2,16.4,61,15.0013,1,10,11
79826,"Sp",0,1,3,12.9,15.5,24,12.998,8,14,22
57292,"Sp",0,1,3,13.9,16.7,92,12.998,1,2,3
71943,"Sp",0,1,3,14.4,17,82,16.9979,0,4,4
40288,"Sp",0,1,3,14.1,17.2,72,6.0032,8,125,133
45641,"Sp",0,1,2,14.1,17.5,43,19.0012,511,4234,4745
51758,"Sp",0,1,1,13.5,13.7,86,7.0015,10,69,79
940,"Sp",0,1,1,19.2,24,87,12.998,4,42,46
83661,"Sp",0,1,1,17,18.2,61,22.0028,31,722,753
24336,"Sp",0,1,2,16.3,17.7,69,19.0012,224,374,598
32924,"Sp",0,1,2,16.4,19.5,93,19.9995,13,20,33
20693,"Sp",0,1,1,9.1,9.9,65,23.9994,5,115,120
44241,"Sp",0,1,1,12.5,15.9,73,36.9974,7,72,79
11141,"Sp",0,1,1,11.5,15.4,62,31.0009,2,4,6
98069,"Sp",0,1,1,9.9,12.4,97,19.0012,120,1214,1334
15107,"Sp",0,1,1,10.5,16.1,59,11.0014,4,7,11
69864,"Sp",0,1,1,5.4,10,63,22.0028,580,1579,2159
34803,"Sp",0,1,1,8.5,13,42,12.998,76,135,211
47009,"Sp",0,0,1,5.6,8.6,59,8.9981,20,32,52
96460,"Sp",0,0,1,5.9,8.1,91,7.0015,7,11,18
83619,"Sp",0,0,1,8.3,10.6,65,16.9979,15,44,59
20360,"Sp",0,0,1,10.9,14.9,67,19.9995,91,308,399
25232,"Sp",0,0,1,9.8,12.6,85,12.998,13,26,39
51899,"Sp",0,0,1,7.8,10.9,99,22.0028,12,32,44
50012,"Sp",0,0,2,7.4,11.7,47,19.9995,25,80,105
61239,"Sp",0,0,1,6.8,10.7,58,19.9995,256,415,671
86407,"Sp",0,0,1,8.8,12.3,62,19.0012,9,178,187
92060,"Sp",0,0,1,8.3,11.5,59,12.998,508,2265,2773
85234,"Sp",0,0,1,7.8,12,100,16.9979,5,253,258
46759,"Sp",0,0,1,6.9,9.8,55,11.0014,2,3,5
71019,"Sp",0,0,1,8.9,12.1,55,6.0032,178,1386,1564
69227,"Sp",0,0,1,7.4,9.4,57,6.0032,0,8,8
52787,"Sp",1,0,1,4.8,7.9,77,7.0015,0,12,12
322,"Sp",1,0,1,6.7,10.8,64,7.0015,8,12,20
61213,"Sp",1,0,1,3.2,7,98,11.0014,25,75,100
21429,"Sp",1,0,1,8.6,12.3,75,22.0028,53,1347,1400
63475,"Sp",1,0,1,11.2,14.7,46,22.0028,613,2007,2620
28715,"Sp",1,0,1,11.6,17.3,50,22.0028,3287,9608,12895
65339,"Sp",1,0,2,11.8,14,91,23.9994,6,9,15
86009,"Sp",0,1,2,11.7,15.2,52,23.9994,0,2,2
34304,"Sp",0,1,3,13,18.3,71,16.9979,200,2433,2633
49598,"Sp",0,1,3,11.1,13.6,69,19.0012,18,32,50
38297,"Sp",0,1,3,12.4,16.4,39,16.9979,2,6,8
75691,"Sp",0,1,2,11.9,13.9,77,19.0012,123,228,351
27490,"Sp",0,1,1,19,21.7,31,36.9974,90,720,810
76189,"Sp",0,1,1,17.8,21.4,33,23.9994,29,293,322
52707,"Sp",0,1,1,19.7,23.7,66,31.0009,405,2410,2815
95789,"Sp",0,1,2,19.1,22.5,55,22.0028,1,1,2
88788,"Sp",0,1,2,18.4,19.9,47,22.0028,1,13,14
14252,"Sp",0,1,2,18.7,21.6,56,32.9975,1,4,5
3143,"Sp",0,1,1,13.2,16.1,59,35.0008,218,1087,1305
96443,"Sp",0,1,1,12.6,17.2,73,23.9994,8,1439,1447
43647,"Sp",0,1,1,12.8,16.3,88,35.0008,127,267,394
30253,"Sp",0,1,1,7.7,11.1,34,26.0027,81,207,288
15687,"Sp",0,1,1,6.3,9.8,88,16.9979,8,23,31
12270,"Sp",0,1,1,7,10.2,56,11.0014,1,17,18
54442,"Sp",0,1,1,4.6,7.2,64,7.0015,13,44,57
65182,"Sp",0,1,1,4.5,6.4,54,6.0032,11,58,69
40743,"Sp",0,1,1,3.9,6.5,64,7.0015,407,781,1188
1350,"Sp",0,1,1,10.5,15.3,29,12.998,16,96,112
40423,"Sp",0,1,2,13.8,16.3,71,27.9993,3,8,11
77821,"Sp",0,1,1,19,23.2,89,19.0012,2,7,9
73717,"Sp",0,1,3,16.1,20.5,16,11.0014,247,529,776
76169,"Sp",0,1,3,15.4,18.9,66,6.0032,8,136,144
8993,"Sp",0,1,2,14.3,18,65,12.998,1851,10656,12507
5042,"Sp",0,1,1,22.1,25.9,55,11.0014,161,368,529
59876,"Sp",0,1,2,19.2,21.7,67,0,21,64,85
60764,"Sp",0,1,2,17.1,20.1,44,8.9981,3,6,9
9198,"Sp",0,1,3,16.3,19.1,51,0,4,69,73
92416,"Sp",0,1,3,15.5,16.8,46,0,382,1365,1747
16849,"Sp",0,1,3,16.8,20.5,65,0,474,810,1284
7263,"Sp",0,1,1,16.9,19.5,44,0,0,8,8
99133,"Sp",0,1,1,18.6,22.6,72,19.0012,5,2367,2372
63395,"Sp",0,1,1,10.1,13.3,59,15.0013,1,1,2
94859,"Sp",0,1,1,10.3,13.4,89,15.0013,0,62,62
58132,"Sp",0,1,1,8.9,11.3,54,12.998,624,1734,2358
83569,"Sp",0,1,1,12.7,16.2,70,19.0012,8,53,61
88386,"Sp",0,1,1,13.2,14.4,83,19.9995,23,504,527
40958,"Sp",0,1,1,13.5,14,63,8.9981,22,315,337
47295,"Sp",0,0,1,9.9,11.3,62,7.0015,44,71,115
93615,"Sp",0,0,1,9.5,13.4,61,0,39,73,112
86856,"Sp",0,0,2,15.8,16.6,43,11.0014,0,16,16
92783,"Sp",0,0,3,9,11,48,12.998,13,56,69
14312,"Sp",0,0,2,10.6,14,63,7.0015,17,45,62
30657,"Sp",0,0,2,9.1,10.9,49,15.0013,1,4,5
8328,"Sp",0,0,2,10.7,14.2,77,19.0012,4,109,113
56975,"Sp",0,0,1,13.4,16.3,32,11.0014,25,174,199
58437,"Sp",0,0,1,10.9,15.8,82,12.998,115,197,312
92000,"Sp",0,0,1,10.9,13.2,56,7.0015,223,928,1151
32993,"Sp",0,1,1,6,9.4,77,7.0015,8,16,24
98279,"Sp",0,1,1,12,15.7,79,8.9981,38,234,272
97953,"Sp",0,1,1,17.7,20,83,19.0012,37,56,93
4892,"Sp",0,1,1,12.4,16,67,11.0014,482,1171,1653
76320,"Sp",0,1,1,13.1,16,68,8.9981,329,1851,2180
97602,"Sp",0,1,1,12.1,15.9,83,8.9981,224,365,589
96178,"Sp",0,1,1,10.8,13.8,58,0,1,2,3
21476,"Sp",0,1,1,13.7,17.9,79,6.0032,20,36,56
4901,"Sp",0,1,1,11.2,14.5,80,0,201,380,581
64662,"Sp",0,1,1,13.7,16.5,82,11.0014,104,237,341
2770,"Sp",0,1,1,16.1,19.9,74,22.0028,10,254,264
79620,"Sp",0,1,1,19.6,23.3,74,16.9979,70,106,176
91699,"Sp",0,1,1,18.4,20.3,71,12.998,243,974,1217
95933,"Sp",0,1,1,10.6,11.7,47,0,1,1,2
6247,"Sp",0,1,1,9.2,12,76,0,0,2,2
72257,"Sp",0,1,2,11.7,15.2,90,11.0014,169,517,686
61221,"Sp",0,1,2,12.1,15,60,11.0014,227,496,723
78881,"Sp",0,1,3,11.9,15.3,90,7.0015,20,34,54
46661,"Sp",0,1,3,9.2,11.5,95,8.9981,260,1571,1831
45597,"Sp",0,1,2,11.1,13,79,11.0014,6,46,52
75440,"Sp",0,1,2,9.6,13,74,11.0014,13,41,54
58039,"Sp",0,1,2,9.4,13.8,65,8.9981,45,72,117
44816,"Sp",0,1,1,9.8,12.6,56,8.9981,0,2,2
54977,"Sp",0,1,1,9.1,11.7,65,19.0012,1,22,23
84815,"Sp",0,1,1,8.9,13.9,67,19.0012,3,9,12
54724,"Sp",0,1,1,7.9,11,68,15.0013,107,556,663
7679,"Sp",0,1,1,12.1,13.4,78,19.9995,182,2345,2527
26086,"Sp",0,1,1,10.1,13,60,15.0013,0,37,37
28486,"Sp",0,1,1,9.4,12.7,48,11.0014,40,319,359
88415,"Sp",0,1,1,6.2,9.6,95,11.0014,606,1964,2570
47718,"Sp",0,1,2,10.4,12.9,80,7.0015,3,10,13
24685,"Sp",0,1,2,14.6,17.1,38,12.998,4,114,118
65409,"Sp",0,1,2,12.7,14.2,86,0,33,2707,2740
52675,"Sp",0,1,2,12.4,17.3,54,6.0032,13,168,181
4006,"Sp",0,0,2,10.6,13.8,58,8.9981,0,9,9
23493,"Sp",0,0,3,9.4,11,63,11.0014,0,3,3
98287,"Sp",0,0,3,8.3,12,73,8.9981,2,11,13
65026,"Sp",0,0,2,10.3,12.9,92,7.0015,0,33,33
15252,"Sp",0,0,2,10.2,12.7,85,19.0012,1214,1946,3160
50415,"Sp",0,0,2,10.2,11.9,71,16.9979,210,402,612
12096,"Sp",0,0,2,11.5,14.4,52,19.9995,493,755,1248
72557,"Sp",0,0,2,4.2,6.2,49,47.9988,0,1,1
84268,"Sp",0,0,1,4.8,7.2,95,26.0027,1,3,4
30701,"Sp",0,0,1,2.8,6.4,40,26.0027,59,149,208
63801,"Sp",0,0,1,1.2,4.6,61,12.998,8,15,23
79927,"Sp",0,0,1,2.6,5.2,75,16.9979,1,6,7
18591,"Sp",0,0,1,7,9.7,82,43.0006,7,10,17
94327,"Sp",0,0,1,5.6,9.2,56,36.9974,14,23,37
30705,"Sp",0,0,1,7.2,9.2,57,27.9993,16,74,90
32409,"Sp",0,0,1,5.4,6.9,72,19.0012,21,568,589
73921,"Sp",0,0,1,6.3,8.2,52,11.0014,29,90,119
37907,"Sp",0,0,1,5.7,9,62,15.0013,1,8,9
78743,"Sp",0,1,1,4.2,7.7,68,8.9981,1,7,8
31693,"Sp",0,1,1,16.1,19,77,8.9981,677,2765,3442
71533,"Sp",0,1,1,15.6,20.8,48,12.998,1,3,4
24080,"Sp",0,1,2,11.3,14.7,36,0,31,103,134
85218,"Sp",0,1,2,10.2,13.5,80,6.0032,22,351,373
96711,"Sp",0,1,2,11.5,13.8,83,11.0014,16,34,50
89370,"Sp",0,1,2,11.4,12.3,93,15.0013,8,33,41
47251,"Sp",0,1,2,16.6,20.9,81,30.0026,44,410,454
76306,"Sp",0,1,2,16.2,19.6,42,8.9981,396,759,1155
78600,"Sp",0,1,2,15.8,18.1,74,7.0015,39,127,166
53375,"Sp",0,1,1,13,15.7,76,0,56,217,273
68398,"Sp",0,1,1,12,14.6,78,8.9981,94,860,954
83358,"Sp",0,1,1,14.9,19.2,59,19.9995,12,62,74
29862,"Sp",0,1,2,12.3,15.5,76,6.0032,7,44,51
50123,"Sp",0,1,3,13.5,16.5,98,6.0032,1,2,3
81556,"Sp",0,1,2,13.7,18.1,95,8.9981,27,117,144
82563,"Sp",0,1,3,14.7,18.4,39,8.9981,72,294,366
93421,"Sp",0,1,3,12.8,16.8,75,6.0032,1,3,4
1518,"Sp",0,1,1,13.4,14.7,64,6.0032,0,2,2
26776,"Sp",0,1,2,13.5,17.1,66,7.0015,8,277,285
72085,"Sp",0,1,1,15.2,17.2,68,27.9993,9,188,197
54954,"Sp",0,1,1,16.8,20.6,71,23.9994,8,51,59
39030,"Sp",0,1,1,18,21.2,67,27.9993,17,47,64
63470,"Sp",0,1,1,16.5,19.1,52,19.9995,42,109,151
13728,"Sp",0,1,1,16.5,19.8,31,22.0028,150,265,415
17267,"Sp",0,1,1,15.9,19.7,56,15.0013,6,14,20
80700,"Sp",0,0,1,13.6,16.7,58,11.0014,1,9,10
19836,"Sp",0,0,1,14.2,16.4,64,8.9981,101,341,442
73179,"Sp",0,0,1,17.8,20.7,76,19.0012,71,231,302
65068,"Sp",0,0,1,18,20.1,26,16.9979,546,1353,1899
6717,"Sp",0,0,1,18.2,22,60,22.0028,338,1101,1439
87083,"Sp",0,0,1,19.9,23.2,79,19.0012,85,952,1037
34841,"Sp",0,0,1,17.5,21.5,52,19.9995,44,178,222
89795,"Sp",0,0,1,17.4,18.5,82,11.0014,172,260,432
69958,"Sp",0,0,1,14.8,20.1,68,30.0026,169,432,601
21031,"Sp",0,0,2,12.8,16.5,70,26.0027,43,74,117
28355,"Sp",0,0,2,9.8,12.5,68,12.998,1,28,29
67605,"Sp",0,0,3,9.8,12.5,74,11.0014,2590,8069,10659
56998,"Sp",0,0,3,9.8,13.3,86,6.0032,3,7,10
68050,"Sp",0,1,2,17.6,20.6,40,0,0,20,20
28114,"Sp",0,1,3,18.7,22.7,58,7.0015,30,247,277
62348,"Sp",0,1,1,19.1,22.7,53,16.9979,4,45,49
19660,"Sp",0,1,1,23.5,28.1,93,15.0013,330,1797,2127
61547,"Sp",0,1,1,24,27.5,76,15.0013,51,891,942
51402,"Sp",0,1,1,23,27.4,39,23.9994,2,276,278
97929,"Sp",0,1,1,16,18.4,51,15.0013,3,7,10
27264,"Sp",0,1,1,15.1,17.2,54,15.0013,28,82,110
86197,"Sp",0,1,1,12.2,13.9,67,0,4,10,14
64181,"Sp",0,1,1,11.9,16,76,0,0,3,3
56030,"Sp",0,1,1,11.9,15.5,51,0,31,90,121
84609,"Sp",0,1,2,17.9,20.8,64,19.0012,199,635,834
6218,"Sp",0,1,2,13.4,16.3,68,12.998,10,77,87
97201,"Sp",0,0,3,14.8,17.7,55,0,1,10,11
69811,"Sp",0,0,3,15.3,18.8,82,6.0032,4,33,37
69140,"Sp",0,0,3,15.2,16.9,67,0,1,7,8
35864,"Sp",0,0,2,18.2,22.7,58,16.9979,120,217,337
10488,"Sp",0,0,1,15.8,18.8,46,19.0012,9,2042,2051
58043,"Sp",0,0,2,19.7,22.8,63,23.9994,701,1851,2552
60215,"Sp",0,0,1,21.3,24,36,22.0028,348,781,1129
67433,"Sp",0,0,1,17.8,20.3,32,8.9981,41,153,194
39000,"Sp",0,0,1,19.2,23.3,79,22.0028,22,49,71
1464,"Sp",0,0,1,15.9,19.3,56,0,3,5,8
45417,"Sp",0,0,2,15.8,19.7,32,12.998,1,2,3
73192,"Sp",0,0,1,13.1,15.2,63,36.9974,40,63,103
98148,"Sp",0,0,1,12.6,14.1,34,40.9973,2,7,9
68334,"Sp",0,0,1,11.9,15.3,80,16.9979,80,259,339
54338,"Sp",0,0,1,11.1,15.3,59,16.9979,92,541,633
61334,"Sp",0,0,1,12.8,17.2,71,12.998,46,254,300
23686,"Sp",0,1,1,7.8,9.8,39,8.9981,87,214,301
64929,"Sp",0,1,2,9.6,11.9,47,6.0032,45,241,286
76000,"Sp",0,1,2,10.1,12.3,60,0,3,15,18
47249,"Sp",0,1,2,10.2,13.7,47,8.9981,67,1813,1880
93735,"Sp",0,1,2,9.8,13.7,85,0,70,145,215
68221,"Sp",0,1,2,10.3,13,64,19.9995,7,30,37
66998,"Sp",0,1,2,12.7,16.3,42,23.9994,0,6,6
13996,"Sp",0,1,3,12.7,15.6,57,19.9995,142,1256,1398
52871,"Sp",0,1,1,9.8,11.9,50,19.9995,82,414,496
85822,"Sp",0,1,1,9.8,10.4,73,15.0013,1,3,4
89186,"Sp",0,1,1,10.6,11.7,56,0,2,16,18
36654,"Sp",0,1,1,12.4,16.3,86,15.0013,99,152,251
8552,"Sp",0,1,1,13.5,17.6,67,19.0012,6,19,25
80654,"Sp",0,1,1,14.2,18.9,36,12.998,206,470,676
32119,"Sp",0,1,1,13.1,17.9,74,12.998,130,266,396
63947,"Sp",0,1,1,11.5,13.3,47,19.9995,0,1,1
97300,"Sp",0,1,1,10.3,14.2,59,22.0028,1,2,3
47869,"Sp",0,1,1,11.1,14.6,85,19.9995,2,22,24
52641,"Sp",0,1,1,11.7,14,72,22.0028,59,155,214
28929,"Sp",0,1,1,23.2,28.4,47,27.9993,176,299,475
29578,"Sp",0,1,1,21.8,25.2,81,32.9975,61,5533,5594
86708,"Sp",0,1,1,22.3,25.6,71,31.0009,120,292,412
67793,"Sp",0,1,1,22.8,28.6,96,23.9994,4,71,75
67514,"Sp",0,1,1,19.9,23.1,60,16.9979,3,24,27
8746,"Sp",0,1,1,17.6,20.2,66,16.9979,14,87,101
61248,"Sp",0,1,1,18.9,22,67,22.0028,1,22,23
48436,"Sp",0,1,1,15.8,17.6,74,16.9979,5,158,163
635,"Sp",0,1,1,16.8,19.3,74,23.9994,41,4925,4966
48791,"Sp",0,1,1,19.4,22.3,40,31.0009,46,135,181
90342,"Sp",0,1,1,20,23.6,57,31.0009,3,81,84
88444,"Sp",0,1,2,24.3,28.1,27,31.0009,161,365,526
77402,"Sp",0,1,2,27.6,32.2,20,43.0006,193,430,623
66420,"Sp",0,1,1,25.7,27.4,82,46.0022,123,539,662
55799,"Sp",0,1,2,24.7,27.1,98,26.0027,144,937,1081
76241,"Sp",0,1,3,24,27.6,93,32.9975,25,78,103
64131,"Sp",0,1,2,17.1,23.5,64,23.9994,236,357,593
71189,"Sp",0,1,2,15.1,18.3,79,35.0008,3,4,7
97442,"Sp",0,1,2,15,18.4,65,23.9994,9,119,128
44332,"Sp",0,1,1,15.7,20.1,98,27.9993,2107,3418,5525
17100,"Sp",0,1,1,19.2,22.7,65,27.9993,29,60,89
59672,"Sp",0,1,1,18.4,20.2,77,26.0027,935,2188,3123
79729,"Sp",0,1,1,16.8,19.5,34,22.0028,6,141,147
5214,"Sp",0,1,1,13.7,16.2,62,19.9995,37,268,305
7169,"Sp",0,0,1,11.3,15.6,28,23.9994,8,22,30
86113,"Sp",0,0,1,8.3,9.6,53,22.0028,161,427,588
32605,"Sp",0,0,1,12.9,13.8,74,19.0012,179,993,1172
17778,"Sp",0,0,1,14,16.7,76,0,8,15,23
2654,"Sp",0,0,1,15,17.8,62,0,37,306,343
18308,"Sp",0,0,1,15.3,20.4,78,6.0032,104,168,272
54116,"Sp",0,0,1,14.4,19,49,0,52,856,908
42053,"Sp",0,0,1,12.8,16,54,15.0013,105,157,262
172,"Sp",0,0,1,10.3,12.3,56,6.0032,18,40,58
43864,"Sp",0,0,1,11.7,14.3,79,19.0012,127,1774,1901
53472,"Sp",0,0,1,18.8,23,95,19.9995,88,693,781
72725,"Sp",0,0,1,20.3,25.4,49,19.9995,6,17,23
59738,"Sp",0,0,1,19.9,23.8,40,23.9994,77,341,418
58293,"Sp",0,1,1,12.4,17.6,23,12.998,6,19,25
14857,"Sp",0,1,1,13.7,16.3,34,7.0015,7,38,45
80330,"Sp",0,1,1,17.8,20.5,99,15.0013,7,12,19
96893,"Sp",0,1,2,24.8,28.8,62,12.998,79,124,203
19306,"Sp",0,1,2,22.1,25.9,78,15.0013,14,124,138
7834,"Sp",0,1,2,21.8,25.9,81,15.0013,0,2,2
